account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency
ACC02728,David Conner,Recurring Deposit,Chicago,Debit,2476.0100000000002,87328.059999999998,JPY
ACC02729,Jasmine Bradley,Fixed Deposit,Phoenix,Debit,2909.6199999999999,68710.350000000006,GBP
ACC02730,Amy Rivera,Savings,Philadelphia,Debit,4685.5900000000001,40737.690000000002,JPY
ACC02731,Michael Patton,Savings,San Antonio,Debit,4819.6400000000003,78715.660000000003,EUR
ACC02732,Kathleen Johnson,Recurring Deposit,Houston,Debit,3986.77,87629.520000000004,JPY
ACC02733,Lee Caldwell,Savings,San Diego,Credit,3554.6100000000001,68193.809999999998,USD
ACC02734,Deborah Buchanan,Fixed Deposit,Phoenix,Debit,3682.21,3270.1300000000001,EUR
ACC02735,Dawn Best,Recurring Deposit,New York,Credit,886.49000000000001,42822.480000000003,INR
ACC02736,Joshua Maynard,Current,San Diego,Debit,1126.6900000000001,89328.300000000003,INR
ACC02737,Taylor Farmer,Savings,Chicago,Debit,4250.3999999999996,98870.539999999994,EUR
ACC02738,Ryan Wilson,Recurring Deposit,Houston,Credit,2067.8000000000002,4243.0200000000004,JPY
ACC02739,Jill Yates,Fixed Deposit,New York,Debit,3607.3499999999999,27396.59,JPY
ACC02740,Kristina Gamble,Current,San Antonio,Debit,2974.6399999999999,7001.9700000000003,GBP
ACC02741,Cody Davis,Fixed Deposit,Phoenix,Debit,3341.0999999999999,9214.8299999999999,JPY
ACC02742,Michael Thomas,Current,Los Angeles,Credit,1701.76,52441.989999999998,USD
ACC02743,Eric Moore,Savings,Phoenix,Credit,1608.5799999999999,94047.380000000005,INR
ACC02744,Megan Harmon,Fixed Deposit,Houston,Credit,2218.0700000000002,28239.709999999999,INR
ACC02745,Brenda Smith,Fixed Deposit,Phoenix,Credit,4172.0100000000002,74414.839999999997,INR
ACC02746,Devin Ferguson,Current,Chicago,Debit,2140.8400000000001,92572.559999999998,USD
ACC02747,Megan Lewis,Recurring Deposit,Chicago,Credit,13.6,1142.1400000000001,GBP
ACC02748,Mary Marsh,Current,San Antonio,Credit,2957.02,79757.410000000003,EUR
ACC02749,Michael Smith,Current,Philadelphia,Debit,1748.5599999999999,81721.970000000001,EUR
ACC02750,Nathan Thomas,Savings,New York,Credit,4133.4300000000003,76307.860000000001,INR
ACC02751,Richard Perez,Fixed Deposit,Houston,Debit,954.94000000000005,27539.939999999999,GBP
ACC02752,Derrick Cardenas,Recurring Deposit,Phoenix,Debit,1677.5799999999999,30473.779999999999,JPY
ACC02753,Joshua Trevino,Fixed Deposit,San Antonio,Credit,487.00999999999999,17407.450000000001,JPY
ACC02754,John Callahan,Current,San Diego,Credit,382.81,98234.080000000002,EUR
ACC02755,Thomas Stone,Fixed Deposit,Philadelphia,Debit,1277.7,43425.349999999999,USD
ACC02756,Shannon Wilson,Fixed Deposit,San Diego,Credit,1468.52,12482.17,JPY
ACC02757,Robert Pena,Savings,Philadelphia,Credit,1225.6199999999999,96238.690000000002,GBP
ACC02758,Bobby Neal,Savings,Los Angeles,Debit,693.75999999999999,2923.1799999999998,EUR
ACC02759,Brenda Oneal,Current,Los Angeles,Credit,2648.9200000000001,69426.699999999997,JPY
ACC02760,Tiffany Taylor,Current,New York,Debit,3978.3200000000002,31605.709999999999,USD
ACC02761,Joshua Black,Fixed Deposit,Los Angeles,Credit,3221.21,75911.490000000005,EUR
ACC02762,William Fleming,Savings,San Diego,Debit,4589.3800000000001,91795.279999999999,INR
ACC02763,Robert Martinez,Recurring Deposit,Houston,Credit,25.469999999999999,14038.889999999999,JPY
ACC02764,Mary Mendez,Fixed Deposit,Philadelphia,Debit,3963.5799999999999,93736.399999999994,INR
ACC02765,Zachary Christensen,Savings,Los Angeles,Credit,833.92999999999995,48362.010000000002,INR
ACC02766,Eric White,Current,Philadelphia,Debit,3820.6500000000001,6598.5299999999997,USD
ACC02767,Brian Gonzalez,Current,Phoenix,Credit,4325.3500000000004,75118.940000000002,JPY
ACC02768,Zachary Meyer,Recurring Deposit,Chicago,Debit,4546.0100000000002,5406.8400000000001,INR
ACC02769,Matthew Scott,Current,Houston,Debit,4402.3699999999999,46933.57,EUR
ACC02770,Jonathan Gallagher,Recurring Deposit,Phoenix,Debit,2337.4000000000001,13028.290000000001,GBP
ACC02771,Deborah Johnson,Recurring Deposit,Philadelphia,Credit,4989.6499999999996,81079.440000000002,JPY
ACC02772,Taylor Rhodes,Recurring Deposit,Los Angeles,Debit,3187.73,68890.509999999995,EUR
ACC02773,Amber Tate,Fixed Deposit,Phoenix,Debit,2411.52,30642.939999999999,USD
ACC02774,James Fernandez,Savings,Phoenix,Credit,2678.21,56949.050000000003,USD
ACC02775,Daniel Miller,Current,Philadelphia,Credit,4405.4799999999996,86617.369999999995,INR
ACC02776,Andre Taylor,Current,Philadelphia,Credit,4724.4899999999998,77471.820000000007,EUR
ACC02777,Donald Richardson,Savings,Los Angeles,Debit,651.86000000000001,92989.130000000005,JPY
ACC02778,Linda Wilkinson PhD,Recurring Deposit,New York,Debit,2946.4499999999998,15740.09,EUR
ACC02779,Miranda Adams,Recurring Deposit,Phoenix,Credit,3244.5,11332.129999999999,USD
ACC02780,Christina Johnson,Current,Los Angeles,Credit,375.13,8755.5699999999997,JPY
ACC02781,Joshua Barnes,Fixed Deposit,Houston,Credit,4006.3699999999999,48274.160000000003,INR
ACC02782,Anthony Anderson,Current,Philadelphia,Credit,1394.45,71715.050000000003,INR
ACC02783,Robert Mullins,Fixed Deposit,Chicago,Debit,3002.3899999999999,28075.130000000001,EUR
ACC02784,Jose Vaughan,Savings,New York,Credit,2765.5599999999999,87536.270000000004,EUR
ACC02785,Travis Anderson,Savings,San Diego,Credit,1877.6400000000001,18334.48,INR
ACC02786,Jennifer Barber,Savings,San Diego,Debit,717.13,4267.8599999999997,EUR
ACC02787,Donald Tucker,Savings,San Antonio,Debit,4684.8199999999997,531.64999999999998,EUR
ACC02788,William Mcdowell,Savings,New York,Debit,4604.8699999999999,12242.27,INR
ACC02789,Jason Peterson,Current,Phoenix,Credit,1590.74,63370.139999999999,JPY
ACC02790,Briana Swanson MD,Savings,Los Angeles,Credit,1482.6900000000001,97818.149999999994,JPY
ACC02791,Laura Oconnell,Savings,Houston,Debit,1045.5599999999999,33897.050000000003,JPY
ACC02792,Michael Mendoza,Current,Houston,Credit,3589.1300000000001,20604.220000000001,INR
ACC02793,Mike Burns,Fixed Deposit,Houston,Credit,2083.1399999999999,70764.990000000005,USD
ACC02794,Justin Harris,Fixed Deposit,Phoenix,Debit,2356.96,81877.600000000006,USD
ACC02795,Brandon Oliver,Recurring Deposit,San Antonio,Debit,4568.7799999999997,23312.110000000001,JPY
ACC02796,Tiffany Reynolds,Current,San Antonio,Credit,3733.6300000000001,49943.949999999997,JPY
ACC02797,Timothy Molina,Savings,San Antonio,Credit,620.53999999999996,46847.900000000001,JPY
ACC02798,Daniel Saunders,Recurring Deposit,Phoenix,Debit,4293.5100000000002,40546.720000000001,USD
ACC02799,Lisa Calderon,Current,Phoenix,Credit,3225.1300000000001,36330.830000000002,JPY
ACC02800,Mrs. Jessica Cooper MD,Fixed Deposit,Houston,Debit,4948.8999999999996,67794.869999999995,EUR
ACC02801,Gabrielle Porter,Recurring Deposit,Phoenix,Debit,1119.0899999999999,47320.690000000002,JPY
ACC02802,Lisa Smith,Fixed Deposit,Los Angeles,Credit,4292.9099999999999,40506.010000000002,USD
ACC02803,Andre Reeves,Fixed Deposit,Los Angeles,Debit,1568.0999999999999,70983.330000000002,USD
ACC02804,William Ward,Current,Philadelphia,Debit,728.45000000000005,7641.9399999999996,GBP
ACC02805,Christina Jones,Fixed Deposit,Chicago,Debit,2590.96,47987.730000000003,EUR
ACC02806,Madison Taylor,Current,San Antonio,Debit,3688.6900000000001,74111.600000000006,EUR
ACC02807,Heather Perez,Current,Houston,Credit,1501.5599999999999,65000.790000000001,USD
ACC02808,Stacey Garcia,Current,San Antonio,Credit,392.16000000000003,94616.130000000005,JPY
ACC02809,Donna Coleman,Fixed Deposit,San Antonio,Credit,2600.2800000000002,63399.879999999997,INR
ACC02810,Jesse Wilson PhD,Current,Los Angeles,Debit,1906.2,54394.330000000002,GBP
ACC02811,Brian Hale,Recurring Deposit,New York,Debit,2780.1599999999999,20567.91,INR
ACC02812,Richard Mendoza,Recurring Deposit,Los Angeles,Debit,4688.79,38224.639999999999,INR
ACC02813,Diane Taylor,Savings,San Antonio,Debit,3696.9899999999998,53179.949999999997,USD
ACC02814,Douglas Johnson,Fixed Deposit,Houston,Debit,815.19000000000005,37051.279999999999,USD
ACC02815,Daniel White DDS,Current,New York,Credit,946.49000000000001,10717.76,GBP
ACC02816,Robert Johnson,Recurring Deposit,Phoenix,Debit,2551.4400000000001,44189.769999999997,INR
ACC02817,Jason Smith,Fixed Deposit,San Antonio,Credit,2868.6100000000001,79776.559999999998,INR
ACC02818,David Smith,Current,New York,Debit,2589.7399999999998,36387.610000000001,GBP
ACC02819,Roy Collins,Savings,New York,Debit,3921.98,74497.899999999994,INR
ACC02820,Courtney Moore,Recurring Deposit,Los Angeles,Credit,3682,70749.729999999996,INR
ACC02821,Tonya Schneider DDS,Recurring Deposit,Chicago,Debit,2562.4099999999999,97781.979999999996,USD
ACC02822,Scott Meadows,Fixed Deposit,San Diego,Debit,4092.23,92558.210000000006,GBP
ACC02823,Rebecca Wood,Fixed Deposit,Los Angeles,Credit,4507.5699999999997,46557.330000000002,GBP
ACC02824,Patrick Phillips,Savings,Los Angeles,Debit,3074.2800000000002,14256.450000000001,USD
ACC02825,Carrie Olsen,Recurring Deposit,San Diego,Debit,2458.4899999999998,90385.729999999996,INR
ACC02826,Paula Jones MD,Current,San Diego,Credit,3340.73,5990.3400000000001,EUR
ACC02827,Olivia Vaughn,Savings,Los Angeles,Debit,4853.5500000000002,84147.229999999996,USD
ACC02828,Benjamin Munoz,Fixed Deposit,Philadelphia,Debit,2492.3200000000002,8639.6900000000005,INR
ACC02829,Joanna Mcmahon,Fixed Deposit,Philadelphia,Debit,3925.5999999999999,16815.18,EUR
ACC02830,Wendy Richardson,Current,Los Angeles,Debit,340.95999999999998,44663.849999999999,EUR
ACC02831,Sarah Jacobs,Savings,Phoenix,Debit,1902.5599999999999,18448.689999999999,EUR
ACC02832,Jeffrey Nelson,Recurring Deposit,San Diego,Credit,721.74000000000001,36616.599999999999,EUR
ACC02833,Daniel Stone,Fixed Deposit,Philadelphia,Credit,1501.55,84639.339999999997,EUR
ACC02834,Brett Ramos,Current,Phoenix,Debit,1771.3800000000001,47121.25,USD
ACC02835,Bobby Rodriguez,Current,Los Angeles,Credit,4561.5200000000004,22192.18,GBP
ACC02836,Julie Stevens,Current,San Diego,Credit,3682.8899999999999,50855.480000000003,JPY
ACC02837,David Walsh,Recurring Deposit,Phoenix,Credit,617.46000000000004,13799.690000000001,INR
ACC02838,Natalie Turner,Current,San Diego,Credit,4035.6300000000001,10225.26,USD
ACC02839,Nancy Davis,Current,Houston,Credit,2779.6700000000001,62873.300000000003,USD
ACC02840,Bradley Hughes,Current,Los Angeles,Credit,316.87,92490.589999999997,USD
ACC02841,Alexis Kent,Recurring Deposit,Los Angeles,Credit,4441.9300000000003,76430.990000000005,EUR
ACC02842,Patrick Lawson,Savings,Houston,Credit,2789.6900000000001,98492.820000000007,INR
ACC02843,John Smith MD,Current,Los Angeles,Credit,3105.79,30438.130000000001,EUR
ACC02844,Michael Gould,Fixed Deposit,San Diego,Debit,3369.02,76454.380000000005,EUR
ACC02845,Bridget Gilbert,Recurring Deposit,San Diego,Debit,966.50999999999999,78322.029999999999,INR
ACC02846,Amanda Stewart,Current,Phoenix,Debit,218.61000000000001,76750.559999999998,EUR
ACC02847,Matthew Smith,Current,Philadelphia,Debit,4068.8200000000002,18420.560000000001,GBP
ACC02848,Jeffrey Morris,Savings,Houston,Debit,4457.3100000000004,85011.050000000003,EUR
ACC02849,Theresa Hutchinson,Recurring Deposit,Houston,Credit,3401.6700000000001,41710.309999999998,INR
ACC02850,Anne Moore,Recurring Deposit,Philadelphia,Credit,49.359999999999999,98016.940000000002,JPY
ACC02851,Nicole Wilson,Fixed Deposit,Houston,Credit,1684.27,95236.009999999995,USD
ACC02852,Richard Schmidt,Current,Los Angeles,Credit,2127.6999999999998,70344.789999999994,EUR
ACC02853,Jose Wilson,Current,Houston,Debit,4676.6099999999997,69475.149999999994,INR
ACC02854,Destiny Moon,Recurring Deposit,San Antonio,Credit,516.52999999999997,15385.129999999999,USD
ACC02855,Melissa Watson,Fixed Deposit,Philadelphia,Credit,112.20999999999999,28244.860000000001,INR
ACC02856,Tina Gonzalez,Savings,Philadelphia,Credit,2523.7399999999998,35985.709999999999,USD
ACC02857,Peter Rivera,Fixed Deposit,San Diego,Debit,1122.54,25299.509999999998,INR
ACC02858,Jessica Hernandez,Recurring Deposit,Chicago,Credit,492.05000000000001,15589.75,INR
ACC02859,Tammy Fischer,Recurring Deposit,Philadelphia,Debit,2248.0100000000002,63871.860000000001,EUR
ACC02860,Mr. Nicholas Mitchell PhD,Fixed Deposit,Phoenix,Debit,1538.6900000000001,6326.0600000000004,EUR
ACC02861,Tammy Cortez,Recurring Deposit,Phoenix,Credit,2231.3800000000001,14467.6,GBP
ACC02862,Nathaniel Kirk,Fixed Deposit,Phoenix,Debit,1063.0899999999999,64363.529999999999,GBP
ACC02863,Angela Allen,Savings,Philadelphia,Debit,4013.8499999999999,79142.679999999993,EUR
ACC02864,Jessica Parks,Savings,San Antonio,Credit,3123.8600000000001,5170.71,GBP
ACC02865,Gary Franco,Savings,San Diego,Credit,1394.3299999999999,46325.239999999998,USD
ACC02866,Jose Delacruz,Current,Chicago,Debit,711.48000000000002,65566.919999999998,JPY
ACC02867,Edward Smith,Current,San Antonio,Credit,3466.8000000000002,32956.589999999997,GBP
ACC02868,Nicole Patel,Savings,Chicago,Credit,2219.96,49037.43,USD
ACC02869,Travis Osborn,Fixed Deposit,New York,Credit,4226.6000000000004,74834.020000000004,EUR
ACC02870,William Bentley,Fixed Deposit,San Antonio,Credit,1415.6600000000001,52539.220000000001,USD
ACC02871,Jacob Wright,Current,San Antonio,Debit,1165.9400000000001,12448.030000000001,GBP
ACC02872,Lucas Smith,Savings,Phoenix,Debit,1034.2,71425.190000000002,EUR
ACC02873,Dustin Bradley,Recurring Deposit,Houston,Debit,1958.03,74304.720000000001,USD
ACC02874,Jennifer Martin,Savings,San Antonio,Debit,206.75,53571.449999999997,INR
ACC02875,Angel Hernandez,Recurring Deposit,Chicago,Debit,4458.4700000000003,17125.389999999999,JPY
ACC02876,Michelle Hart,Current,San Diego,Credit,3950.4299999999998,8290.9400000000005,GBP
ACC02877,Kristin Osborne,Current,Philadelphia,Debit,482.14999999999998,85511.330000000002,USD
ACC02878,Sandra Gonzales,Fixed Deposit,Philadelphia,Debit,2001.6600000000001,76931.830000000002,JPY
ACC02879,Peter Walker,Fixed Deposit,Houston,Debit,1975.1300000000001,98653.320000000007,GBP
ACC02880,Don Merritt,Savings,Chicago,Credit,3247.3800000000001,1438.8199999999999,JPY
ACC02881,Megan Garcia,Current,Los Angeles,Debit,37.469999999999999,22634.869999999999,USD
ACC02882,Joshua Smith,Fixed Deposit,San Diego,Credit,4846.8000000000002,15343.790000000001,USD
ACC02883,Steven White,Current,Philadelphia,Credit,3995.3600000000001,37146.099999999999,INR
ACC02884,Karen Thornton,Current,San Antonio,Credit,3432.6900000000001,28768.540000000001,JPY
ACC02885,Mario Huber,Savings,Chicago,Credit,4411.6300000000001,96020.860000000001,EUR
ACC02886,Kristen Reyes,Recurring Deposit,Los Angeles,Debit,2126.0100000000002,36312.589999999997,USD
ACC02887,Andre Henson,Fixed Deposit,Philadelphia,Credit,2105.6599999999999,19020.040000000001,INR
ACC02888,Angelica Long,Current,Philadelphia,Credit,1410.9300000000001,74850.690000000002,INR
ACC02889,Amanda Warren,Current,New York,Debit,4548.5799999999999,74733.139999999999,JPY
ACC02890,Fernando Sutton,Fixed Deposit,San Diego,Credit,3874.4699999999998,62874.610000000001,EUR
ACC02891,Sara Graham,Recurring Deposit,Houston,Debit,3261.6700000000001,94274.809999999998,USD
ACC02892,Paul Jones,Recurring Deposit,New York,Debit,3144.6300000000001,42598.43,JPY
ACC02893,Kristin Coleman,Recurring Deposit,New York,Credit,2146.8800000000001,98628.979999999996,USD
ACC02894,Eric Holland,Current,Houston,Credit,1006.88,70406.210000000006,USD
ACC02895,Michelle Jenkins,Savings,Los Angeles,Debit,3424.4099999999999,91683.399999999994,EUR
ACC02896,Deanna Obrien,Savings,Phoenix,Debit,4327.3999999999996,48999.169999999998,USD
ACC02897,Sara Carlson,Fixed Deposit,Philadelphia,Debit,2586.2600000000002,17860.130000000001,JPY
ACC02898,Diane Strickland,Savings,Chicago,Debit,4638.4799999999996,57703.309999999998,EUR
ACC02899,Kristopher Ortiz,Fixed Deposit,San Antonio,Debit,1510.0899999999999,41905.230000000003,USD
ACC02900,Jeffrey Adams,Savings,New York,Credit,474.01999999999998,20109.900000000001,EUR
ACC02901,Kristen Thompson,Savings,San Antonio,Debit,1295.22,46976.139999999999,USD
ACC02902,Debbie Meyer,Savings,San Diego,Credit,2898.3600000000001,32760.380000000001,JPY
ACC02903,Jeffrey Rivera,Current,San Antonio,Debit,1867.2,9593.6599999999999,JPY
ACC02904,Mark Alexander,Fixed Deposit,Philadelphia,Credit,418.94,9297.3199999999997,USD
ACC02905,Holly Cooper,Current,Phoenix,Credit,1983.76,31430.799999999999,JPY
ACC02906,Timothy Miles,Recurring Deposit,New York,Debit,1814.73,19778.5,USD
ACC02907,Carol Wright,Current,San Diego,Debit,4364.96,50036.739999999998,GBP
ACC02908,Dennis Spears,Savings,Phoenix,Credit,739.44000000000005,88756.740000000005,GBP
ACC02909,Glenn Lopez,Fixed Deposit,New York,Credit,2345.0799999999999,86037.259999999995,INR
ACC02910,Shelia Sloan,Savings,New York,Credit,3376.1100000000001,47032.25,USD
ACC02911,Matthew Mueller,Fixed Deposit,Philadelphia,Debit,726.92999999999995,15540.690000000001,GBP
ACC02912,Gavin Johnson,Fixed Deposit,Philadelphia,Credit,4091.96,13652.719999999999,EUR
ACC02913,Troy Wright,Current,Phoenix,Credit,3456.29,91079.029999999999,INR
ACC02914,Kerri Riley,Fixed Deposit,Los Angeles,Credit,2244.0799999999999,40768.199999999997,GBP
ACC02915,Hailey Leonard,Recurring Deposit,Los Angeles,Credit,4352.8100000000004,56686.959999999999,JPY
ACC02916,John Valentine,Savings,Chicago,Debit,194.53999999999999,12346.27,EUR
ACC02917,Anthony Dixon,Savings,Los Angeles,Credit,3936.8800000000001,63320.360000000001,INR
ACC02918,Hayley Brown,Savings,San Antonio,Credit,4792.3800000000001,2680.9099999999999,INR
ACC02919,Tracy Anderson,Fixed Deposit,Phoenix,Debit,3983.8899999999999,40506.43,INR
ACC02920,Tamara Jackson,Recurring Deposit,Los Angeles,Debit,1933.0799999999999,15613.57,EUR
ACC02921,Andre Harvey,Recurring Deposit,San Antonio,Credit,1255.1500000000001,54842.730000000003,JPY
ACC02922,Carlos Wagner,Current,San Antonio,Credit,2396.2199999999998,59683.650000000001,INR
ACC02923,Richard Wilson,Savings,San Antonio,Credit,2226.1599999999999,99468.899999999994,USD
ACC02924,Carolyn Murray,Current,San Antonio,Debit,2698.0799999999999,76566.059999999998,EUR
ACC02925,Clayton Scott,Current,Philadelphia,Credit,3663.25,56133.43,USD
ACC02926,Holly Moss,Fixed Deposit,New York,Debit,427.68000000000001,59199.599999999999,INR
ACC02927,John Goodwin,Current,Los Angeles,Credit,1063.75,61767.099999999999,JPY
ACC02928,Curtis Jackson,Current,Chicago,Credit,2453.3099999999999,99649.509999999995,INR
ACC02929,Hannah Brown,Recurring Deposit,Houston,Credit,4257.0200000000004,22255.91,EUR
ACC02930,Carrie Fields,Recurring Deposit,Los Angeles,Debit,2494.1900000000001,94990.869999999995,JPY
ACC02931,James Callahan,Current,Houston,Debit,2955.9299999999998,23513.07,USD
ACC02932,Erin Stevens,Fixed Deposit,San Antonio,Debit,2225.6999999999998,70703.539999999994,INR
ACC02933,Robert Chavez,Savings,Philadelphia,Debit,2727.8899999999999,39626.290000000001,JPY
ACC02934,Erica Hansen,Fixed Deposit,Philadelphia,Credit,577.96000000000004,10545.200000000001,GBP
ACC02935,Michael Cobb,Fixed Deposit,San Antonio,Debit,969.38,68182.660000000003,USD
ACC02936,Richard Webb,Savings,Phoenix,Credit,1573.78,18089.580000000002,GBP
ACC02937,Scott Howell,Fixed Deposit,New York,Debit,3104.6199999999999,72113.429999999993,JPY
ACC02938,John May,Current,New York,Debit,1573.8599999999999,14796.67,JPY
ACC02939,John Parker,Recurring Deposit,San Antonio,Debit,4230.2799999999997,82450.669999999998,USD
ACC02940,Erica Carpenter,Fixed Deposit,Los Angeles,Credit,3176.5799999999999,78723.220000000001,INR
ACC02941,Henry Smith,Fixed Deposit,Chicago,Credit,2593.4200000000001,78982.089999999997,USD
ACC02942,Sally Ward,Current,San Antonio,Debit,1013.95,99734.539999999994,USD
ACC02943,Patricia Wall,Fixed Deposit,Phoenix,Credit,3779.4200000000001,99471.710000000006,USD
ACC02944,Rick Moran,Savings,Philadelphia,Credit,3973.73,18465.34,JPY
ACC02945,Jennifer Fernandez,Fixed Deposit,Phoenix,Credit,1437.96,94303.149999999994,INR
