account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency,transaction_date,year,month,month_name,day,weekday,transaction_direction,transaction_category,net_amount
ACC01537,Katelyn Kane,Recurring Deposit,San Diego,Credit,403.94,43351.71,INR,2022-08-13,2022,8,August,13,Saturday,Inflow,Salary,310.72
ACC01538,Lisa Lopez,Savings,Phoenix,Debit,7696.11,70764.25,GBP,2022-12-26,2022,12,December,26,Monday,Outflow,Salary,-7696.11
ACC01539,Deborah Zamora,Savings,San Diego,Credit,5164.18,6992.24,USD,2023-02-28,2023,2,February,28,Tuesday,Inflow,Bills,5164.18
ACC01540,Matthew Duncan,Savings,Phoenix,Debit,3182.74,86622.82,USD,2024-10-11,2024,10,October,11,Friday,Outflow,Bills,-3182.74
ACC01541,James Thomas,Current,Phoenix,Debit,14982.71,27885.14,GBP,2024-12-13,2024,12,December,13,Friday,Outflow,Food,-14982.71
ACC01542,Anthony Jones,Recurring Deposit,Los Angeles,Credit,13479.14,4584.97,JPY,2023-10-29,2023,10,October,29,Sunday,Inflow,Shopping,10368.57
ACC01543,Tamara Lin,Recurring Deposit,Chicago,Debit,4816.32,98102.18,JPY,2022-12-01,2022,12,December,1,Thursday,Outflow,Food,-4816.32
ACC01544,Bradley Weiss,Recurring Deposit,Chicago,Credit,3283.2,21892.04,INR,2024-06-17,2024,6,June,17,Monday,Inflow,Food,3283.2
ACC01545,Rhonda Smith,Savings,Phoenix,Debit,2603.93,46099.29,INR,2023-08-28,2023,8,August,28,Monday,Outflow,Shopping,-2603.93
ACC01546,Jason Lewis,Fixed Deposit,Phoenix,Debit,2446.22,48422.17,GBP,2022-04-05,2022,4,April,5,Tuesday,Outflow,Shopping,-2446.22
ACC01547,Alexandra Turner,Savings,Phoenix,Debit,1718.03,64984.91,EUR,2022-11-11,2022,11,November,11,Friday,Outflow,Bills,-1718.03
ACC01548,Mary Erickson,Fixed Deposit,Philadelphia,Debit,1728.16,81851.72,EUR,2023-05-03,2023,5,May,3,Wednesday,Outflow,Bills,-1728.16
ACC01549,Robert Greene,Current,Phoenix,Credit,3039.26,23381.2,GBP,2024-06-06,2024,6,June,6,Thursday,Inflow,Transfer,3039.26
ACC01550,Rebecca Walsh,Fixed Deposit,Phoenix,Debit,6774.73,44135.19,JPY,2024-11-07,2024,11,November,7,Thursday,Outflow,Food,-6774.73
ACC01551,John Nelson,Fixed Deposit,Phoenix,Debit,3011.77,21409.16,EUR,2023-10-26,2023,10,October,26,Thursday,Outflow,Food,-3011.77
ACC01552,Felicia Johnson,Recurring Deposit,Los Angeles,Debit,857.01,24205.26,JPY,2024-04-08,2024,4,April,8,Monday,Outflow,Shopping,-857.01
ACC01553,Kenneth Hess,Recurring Deposit,Chicago,Debit,2498.49,46619.36,INR,2023-09-29,2023,9,September,29,Friday,Outflow,Food,-2498.49
ACC01554,Ralph Wilson,Fixed Deposit,Phoenix,Debit,1325.04,53327.81,JPY,2024-06-04,2024,6,June,4,Tuesday,Outflow,Salary,-1325.04
ACC01555,James Huffman MD,Current,Houston,Credit,11796.29,30377.4,JPY,2024-08-10,2024,8,August,10,Saturday,Inflow,Shopping,9074.07
ACC01556,Jennifer Scott,Fixed Deposit,Phoenix,Credit,444.14,71797.81,JPY,2023-11-18,2023,11,November,18,Saturday,Inflow,Shopping,341.65
ACC01557,David Owens,Current,Phoenix,Debit,3249.86,97301.78,GBP,2022-08-09,2022,8,August,9,Tuesday,Outflow,Shopping,-3249.86
ACC01558,Michelle Smith,Fixed Deposit,San Diego,Debit,1205.42,93312.21,EUR,2024-05-29,2024,5,May,29,Wednesday,Outflow,Shopping,-1205.42
ACC01559,Jacob Morales,Current,Los Angeles,Debit,3381.83,42996.58,JPY,2022-02-06,2022,2,February,6,Sunday,Outflow,Shopping,-2601.41
ACC01560,Ryan Walton,Fixed Deposit,Phoenix,Debit,3210.98,71367.97,JPY,2024-08-29,2024,8,August,29,Thursday,Outflow,Food,-3210.98
ACC01561,Shane Valdez,Current,Los Angeles,Debit,7692.71,93756.46,EUR,2024-10-20,2024,10,October,20,Sunday,Outflow,Food,-5917.47
ACC01562,Erika Hunt,Recurring Deposit,Chicago,Credit,2920.07,35422.17,EUR,2022-07-24,2022,7,July,24,Sunday,Inflow,Shopping,2246.21
ACC01563,Christopher Mitchell,Recurring Deposit,Phoenix,Debit,3136.48,66040.42,USD,2022-09-28,2022,9,September,28,Wednesday,Outflow,Food,-3136.48
ACC01564,Corey Garcia,Fixed Deposit,Phoenix,Credit,15472.02,96296.43,JPY,2022-07-01,2022,7,July,1,Friday,Inflow,Salary,7736.01
ACC01565,Jonathan Foster,Fixed Deposit,Phoenix,Debit,10037.9,33719.67,GBP,2023-09-23,2023,9,September,23,Saturday,Outflow,Food,-7721.46
ACC01566,Marilyn Mcpherson,Current,Phoenix,Debit,12597.45,33206.24,GBP,2023-07-28,2023,7,July,28,Friday,Outflow,Food,-12597.45
ACC01567,David Gray,Fixed Deposit,Phoenix,Debit,1838.42,97992.21,INR,2022-10-08,2022,10,October,8,Saturday,Outflow,Food,-1414.17
ACC01568,Jason Thompson,Fixed Deposit,Phoenix,Credit,25469.36,81675.27,GBP,2024-11-01,2024,11,November,1,Friday,Inflow,Shopping,12734.68
ACC01569,Kelly Gutierrez,Fixed Deposit,Phoenix,Debit,2474.62,82496.2,JPY,2023-09-29,2023,9,September,29,Friday,Outflow,Food,-2474.62
ACC01570,Thomas Burns,Current,Phoenix,Debit,8876.21,47035.41,USD,2024-05-07,2024,5,May,7,Tuesday,Outflow,Food,-8876.21
ACC01571,Linda Wheeler,Recurring Deposit,Phoenix,Debit,5742.26,52464.66,JPY,2022-10-20,2022,10,October,20,Thursday,Outflow,Shopping,-5742.26
ACC01572,Garrett Roberson,Savings,Phoenix,Credit,2146.28,96338.58,EUR,2022-05-17,2022,5,May,17,Tuesday,Inflow,Shopping,2146.28
ACC01573,Patricia Gonzalez,Savings,Phoenix,Debit,14368.16,12686.44,EUR,2022-07-16,2022,7,July,16,Saturday,Outflow,Salary,-11052.43
ACC01574,Michael Rojas,Recurring Deposit,Phoenix,Debit,8236.61,38201.73,INR,2023-03-31,2023,3,March,31,Friday,Outflow,Salary,-8236.61
ACC01575,Justin Stephens,Savings,Phoenix,Credit,2012.7,57302.02,GBP,2023-09-05,2023,9,September,5,Tuesday,Inflow,Food,1006.35
ACC01576,Sara Williams,Current,San Diego,Credit,2296.01,92004.84,JPY,2022-01-07,2022,1,January,7,Friday,Inflow,Food,2296.01
ACC01577,Hailey Taylor,Recurring Deposit,Phoenix,Credit,5206.58,84829.29,INR,2023-01-24,2023,1,January,24,Tuesday,Inflow,Bills,5206.58
ACC01578,Ellen Parrish,Recurring Deposit,San Antonio,Debit,839.95,85900.35,JPY,2023-11-08,2023,11,November,8,Wednesday,Outflow,Salary,-839.95
ACC01579,David Rios,Fixed Deposit,San Diego,Debit,2950.44,23724.07,EUR,2024-09-13,2024,9,September,13,Friday,Outflow,Transfer,-2950.44
ACC01580,Andrew Malone,Recurring Deposit,Phoenix,Debit,8811.1,18726.48,INR,2023-05-28,2023,5,May,28,Sunday,Outflow,Food,-6777.77
ACC01581,Melissa Reeves,Recurring Deposit,Chicago,Credit,2948.81,44165.94,GBP,2023-12-19,2023,12,December,19,Tuesday,Inflow,Shopping,2948.81
ACC01582,Richard Zimmerman,Recurring Deposit,San Diego,Debit,3783.01,52890.65,USD,2023-05-16,2023,5,May,16,Tuesday,Outflow,Bills,-3783.01
ACC01583,Ashley Smith,Fixed Deposit,Chicago,Debit,6424.98,68882.32,JPY,2023-03-20,2023,3,March,20,Monday,Outflow,Salary,-6424.98
ACC01584,Andrea Patel,Savings,Houston,Debit,4439.49,3805.59,EUR,2023-04-21,2023,4,April,21,Friday,Outflow,Food,-4439.49
ACC01585,Devon Carter,Fixed Deposit,Houston,Debit,2930.98,93093.56,USD,2024-03-19,2024,3,March,19,Tuesday,Outflow,Bills,-2930.98
ACC01586,Nancy Vasquez,Recurring Deposit,Phoenix,Credit,11416.82,5867.07,USD,2024-06-22,2024,6,June,22,Saturday,Inflow,Food,8782.17
ACC01587,William Williams,Savings,Phoenix,Debit,3497.74,40476.72,INR,2024-10-01,2024,10,October,1,Tuesday,Outflow,Food,-3497.74
ACC01588,Tyler Sanchez,Savings,San Antonio,Debit,3213.34,9323.58,GBP,2022-02-10,2022,2,February,10,Thursday,Outflow,Shopping,-3213.34
ACC01589,Vanessa Romero,Recurring Deposit,Phoenix,Debit,11277.29,2494.05,USD,2023-01-14,2023,1,January,14,Saturday,Outflow,Food,-8674.84
ACC01590,David Patterson,Savings,Phoenix,Debit,5937.96,4225.62,INR,2022-04-03,2022,4,April,3,Sunday,Outflow,Bills,-4567.66
ACC01591,William Sexton,Savings,Chicago,Debit,1623.38,57292.24,USD,2022-12-31,2022,12,December,31,Saturday,Outflow,Bills,-1248.75
ACC01592,Jessica Green,Recurring Deposit,Phoenix,Debit,1398.16,14264.53,JPY,2022-09-15,2022,9,September,15,Thursday,Outflow,Salary,-1398.16
ACC01593,Alan Thomas,Current,Chicago,Credit,1761.95,47050.04,USD,2024-09-16,2024,9,September,16,Monday,Inflow,Shopping,1761.95
ACC01594,Ryan Kerr,Fixed Deposit,Phoenix,Credit,13275.72,66782.75,INR,2024-07-04,2024,7,July,4,Thursday,Inflow,Food,6637.86
ACC01595,Samantha Conley,Current,San Diego,Debit,7991.63,43406.28,INR,2022-01-30,2022,1,January,30,Sunday,Outflow,Food,-6147.41
ACC01596,Jennifer Jackson,Savings,Phoenix,Debit,3729.25,31734.1,EUR,2022-10-13,2022,10,October,13,Thursday,Outflow,Shopping,-3729.25
ACC01597,Lauren Norman,Current,Houston,Credit,1415.13,21801.11,GBP,2022-12-21,2022,12,December,21,Wednesday,Inflow,Bills,1415.13
ACC01598,Judith Brooks,Recurring Deposit,Phoenix,Credit,2423.36,45164.07,GBP,2023-06-19,2023,6,June,19,Monday,Inflow,Shopping,2423.36
ACC01599,Joshua Torres,Savings,Chicago,Credit,8086.29,45451.14,USD,2024-10-15,2024,10,October,15,Tuesday,Inflow,Shopping,8086.29
ACC01600,Kyle Gonzalez,Current,Phoenix,Debit,2872.72,89096.91,EUR,2024-07-29,2024,7,July,29,Monday,Outflow,Shopping,-2872.72
ACC01601,Alexis Russo,Fixed Deposit,Los Angeles,Credit,5557.82,17514.55,GBP,2022-11-01,2022,11,November,1,Tuesday,Inflow,Food,2778.91
ACC01602,Sherry Rodriguez,Fixed Deposit,Chicago,Credit,1885.84,16682.63,INR,2023-01-10,2023,1,January,10,Tuesday,Inflow,Bills,1885.84
ACC01603,Heather Cole,Fixed Deposit,Chicago,Credit,8820.63,51175.56,JPY,2022-09-10,2022,9,September,10,Saturday,Inflow,Shopping,6785.1
ACC01604,Shelby Gibson,Fixed Deposit,San Diego,Debit,1650.99,40238.2,INR,2024-03-26,2024,3,March,26,Tuesday,Outflow,Salary,-1650.99
ACC01605,Ashley Wiley MD,Fixed Deposit,Phoenix,Credit,11124.9,7700.2,JPY,2024-12-03,2024,12,December,3,Tuesday,Inflow,Bills,5562.45
ACC01606,Sarah Robinson,Current,Chicago,Debit,2167.15,71347.2,JPY,2024-01-22,2024,1,January,22,Monday,Outflow,Food,-2167.15
ACC01607,Carol Snyder,Savings,Phoenix,Credit,4834.15,94917.87,INR,2024-06-11,2024,6,June,11,Tuesday,Inflow,Shopping,4834.15
ACC01608,Carol Lewis,Recurring Deposit,Phoenix,Debit,4005.17,47794.32,JPY,2023-07-07,2023,7,July,7,Friday,Outflow,Bills,-4005.17
ACC01609,Jennifer Johnson,Savings,Houston,Credit,4014.62,94673.28,JPY,2023-10-29,2023,10,October,29,Sunday,Inflow,Food,3088.17
ACC01610,Jeffrey Brown,Recurring Deposit,San Diego,Debit,2491.86,88353.24,EUR,2023-04-25,2023,4,April,25,Tuesday,Outflow,Salary,-2491.86
ACC01611,Alexa Taylor MD,Fixed Deposit,Phoenix,Debit,5613.24,2028.8,USD,2023-09-02,2023,9,September,2,Saturday,Outflow,Food,-4317.88
ACC01612,Mckenzie Williamson,Fixed Deposit,Phoenix,Debit,5164.98,184.65,JPY,2022-02-26,2022,2,February,26,Saturday,Outflow,Shopping,-3973.06
ACC01613,Christopher Warren,Fixed Deposit,San Diego,Debit,1968.11,58356.91,USD,2024-02-19,2024,2,February,19,Monday,Outflow,Transfer,-1968.11
ACC01614,Michelle Peck,Recurring Deposit,Phoenix,Credit,7324.63,44602.85,INR,2024-04-29,2024,4,April,29,Monday,Inflow,Bills,7324.63
ACC01615,Brett Gray,Recurring Deposit,Phoenix,Credit,6244.04,71467.28,EUR,2023-07-26,2023,7,July,26,Wednesday,Inflow,Shopping,6244.04
ACC01616,Sandra Bennett,Savings,Chicago,Debit,1876.19,73116.0,USD,2023-07-30,2023,7,July,30,Sunday,Outflow,Food,-1443.22
ACC01617,Sheila Johnson,Fixed Deposit,Phoenix,Debit,2085.55,44654.26,JPY,2024-02-11,2024,2,February,11,Sunday,Outflow,Food,-1604.27
ACC01618,Melissa Sexton,Savings,Chicago,Debit,498.9,94178.45,JPY,2024-07-29,2024,7,July,29,Monday,Outflow,Bills,-498.9
ACC01619,Erika Hamilton,Fixed Deposit,Houston,Debit,5817.62,24635.38,EUR,2024-12-20,2024,12,December,20,Friday,Outflow,Shopping,-5817.62
ACC01620,Kristen Williams,Current,Los Angeles,Debit,2582.71,66877.98,USD,2022-09-01,2022,9,September,1,Thursday,Outflow,Shopping,-2582.71
ACC01621,William Goodman,Fixed Deposit,Phoenix,Debit,4256.71,3902.47,EUR,2023-02-19,2023,2,February,19,Sunday,Outflow,Transfer,-3274.39
ACC01622,Angel Walker,Recurring Deposit,Phoenix,Credit,3103.78,11868.74,INR,2023-11-02,2023,11,November,2,Thursday,Inflow,Shopping,1551.89
ACC01623,Kimberly Conway,Savings,Los Angeles,Debit,4263.75,12074.28,USD,2023-07-08,2023,7,July,8,Saturday,Outflow,Shopping,-3279.81
ACC01624,Jared Hess,Fixed Deposit,Los Angeles,Debit,4142.71,21431.96,INR,2024-08-01,2024,8,August,1,Thursday,Outflow,Bills,-4142.71
ACC01625,Amanda Williams,Fixed Deposit,Phoenix,Credit,1241.54,93468.89,EUR,2024-11-09,2024,11,November,9,Saturday,Inflow,Shopping,955.03
ACC01626,Robert White,Recurring Deposit,Chicago,Debit,4075.08,87776.96,GBP,2023-12-25,2023,12,December,25,Monday,Outflow,Shopping,-4075.08
ACC01627,Jacqueline Gould,Fixed Deposit,Phoenix,Credit,3917.78,10043.01,JPY,2023-08-31,2023,8,August,31,Thursday,Inflow,Shopping,3917.78
ACC01628,Frances Dixon,Savings,Houston,Debit,8397.93,44895.51,INR,2024-11-05,2024,11,November,5,Tuesday,Outflow,Transfer,-8397.93
ACC01629,Ashley Duncan,Savings,Phoenix,Credit,4261.66,75253.15,JPY,2023-05-22,2023,5,May,22,Monday,Inflow,Shopping,4261.66
ACC01630,Joshua Bennett,Current,San Diego,Debit,1401.21,5497.08,JPY,2024-12-16,2024,12,December,16,Monday,Outflow,Shopping,-1401.21
ACC01631,Denise Nichols,Savings,Phoenix,Debit,1515.0,48992.02,USD,2024-01-05,2024,1,January,5,Friday,Outflow,Bills,-1515.0
ACC01632,Austin Moore,Savings,San Antonio,Credit,10087.66,9069.31,GBP,2024-11-02,2024,11,November,2,Saturday,Inflow,Food,3879.87
ACC01633,Lisa Tanner,Savings,Phoenix,Debit,2518.38,16672.67,GBP,2022-12-29,2022,12,December,29,Thursday,Outflow,Salary,-2518.38
ACC01634,Sarah Howell,Recurring Deposit,Phoenix,Debit,7164.92,4407.63,USD,2023-07-01,2023,7,July,1,Saturday,Outflow,Shopping,-5511.48
ACC01635,Jennifer Reilly,Recurring Deposit,San Diego,Debit,915.3,82175.92,EUR,2022-11-28,2022,11,November,28,Monday,Outflow,Bills,-915.3
ACC01636,Jesse Roberts,Current,Phoenix,Credit,5996.89,3992.89,JPY,2024-10-10,2024,10,October,10,Thursday,Inflow,Salary,5996.89
ACC01637,Kimberly Schneider,Current,San Diego,Debit,4917.6,56143.98,INR,2024-10-12,2024,10,October,12,Saturday,Outflow,Transfer,-3782.77
ACC01638,Andre Mcclain,Savings,Philadelphia,Credit,8541.32,20487.15,GBP,2024-04-16,2024,4,April,16,Tuesday,Inflow,Shopping,8541.32
ACC01639,Michael Clarke,Savings,Phoenix,Debit,3016.88,33840.36,GBP,2022-04-08,2022,4,April,8,Friday,Outflow,Salary,-3016.88
ACC01640,Kevin Fisher,Fixed Deposit,San Diego,Debit,1456.66,8709.05,JPY,2022-01-11,2022,1,January,11,Tuesday,Outflow,Food,-1456.66
ACC01641,Zachary Ryan,Fixed Deposit,Chicago,Debit,1326.14,60310.36,GBP,2022-08-02,2022,8,August,2,Tuesday,Outflow,Bills,-1326.14
ACC01642,Benjamin Brown,Fixed Deposit,Philadelphia,Debit,4262.16,60580.83,INR,2022-02-09,2022,2,February,9,Wednesday,Outflow,Food,-4262.16
ACC01643,Megan Macdonald,Savings,Phoenix,Debit,1084.46,60575.36,EUR,2023-03-15,2023,3,March,15,Wednesday,Outflow,Food,-1084.46
ACC01644,David Williams,Current,Phoenix,Debit,12657.23,87880.97,EUR,2023-03-07,2023,3,March,7,Tuesday,Outflow,Food,-12657.23
ACC01645,Christopher Williams,Savings,Chicago,Credit,3800.67,62958.81,GBP,2024-09-14,2024,9,September,14,Saturday,Inflow,Shopping,2923.59
ACC01646,Kayla Webb,Savings,Phoenix,Debit,9165.08,52669.61,GBP,2023-03-21,2023,3,March,21,Tuesday,Outflow,Food,-9165.08
ACC01647,Michael Valencia,Recurring Deposit,Los Angeles,Credit,1324.02,28772.25,GBP,2022-02-03,2022,2,February,3,Thursday,Inflow,Bills,662.01
ACC01648,Keith Brown,Savings,Chicago,Debit,191.02,13938.78,EUR,2022-03-03,2022,3,March,3,Thursday,Outflow,Shopping,-191.02
ACC01649,Jeffrey Hawkins,Savings,Phoenix,Debit,1774.23,46092.33,EUR,2024-09-04,2024,9,September,4,Wednesday,Outflow,Bills,-1774.23
ACC01650,Kristina Hansen,Recurring Deposit,Phoenix,Debit,4463.17,67546.1,JPY,2023-08-30,2023,8,August,30,Wednesday,Outflow,Food,-4463.17
ACC01651,Frederick Adams,Savings,Los Angeles,Credit,7231.76,92949.44,INR,2022-11-03,2022,11,November,3,Thursday,Inflow,Food,3615.88
ACC01652,Alex Gardner DDS,Current,Phoenix,Credit,2019.06,55866.52,EUR,2022-12-19,2022,12,December,19,Monday,Inflow,Shopping,2019.06
ACC01653,Christine Perkins,Current,Houston,Credit,4415.95,55223.86,EUR,2024-12-17,2024,12,December,17,Tuesday,Inflow,Shopping,4415.95
ACC01654,Nathan Gibson,Recurring Deposit,Houston,Debit,2712.33,371.44,GBP,2022-05-03,2022,5,May,3,Tuesday,Outflow,Food,-2712.33
ACC01655,Lisa Brooks,Recurring Deposit,Phoenix,Credit,2235.56,98276.69,EUR,2022-01-03,2022,1,January,3,Monday,Inflow,Transfer,1117.78
ACC01656,Maria Underwood,Current,Phoenix,Debit,10104.34,80494.03,EUR,2024-11-12,2024,11,November,12,Tuesday,Outflow,Food,-10104.34
ACC01657,Luis Johnson,Current,Phoenix,Debit,171.03,52502.9,GBP,2024-03-25,2024,3,March,25,Monday,Outflow,Bills,-171.03
ACC01658,Joseph Cantu,Current,Phoenix,Credit,5221.19,15348.07,EUR,2024-12-07,2024,12,December,7,Saturday,Inflow,Food,4016.3
ACC01659,Aaron Williams,Current,Los Angeles,Debit,4478.24,55926.05,INR,2022-09-10,2022,9,September,10,Saturday,Outflow,Transfer,-3444.8
ACC01660,Deborah Watkins,Current,Phoenix,Debit,4567.8,75012.28,EUR,2022-11-06,2022,11,November,6,Sunday,Outflow,Shopping,-3513.69
ACC01661,Karen Lopez,Savings,Philadelphia,Debit,6896.83,14133.63,JPY,2023-06-16,2023,6,June,16,Friday,Outflow,Transfer,-6896.83
ACC01662,Taylor Hart,Fixed Deposit,Phoenix,Debit,1677.51,97223.5,GBP,2022-07-16,2022,7,July,16,Saturday,Outflow,Shopping,-1290.39
ACC01663,Phillip Harris,Recurring Deposit,Phoenix,Debit,1227.03,3241.57,USD,2024-07-24,2024,7,July,24,Wednesday,Outflow,Food,-1227.03
ACC01664,Steve Becker,Recurring Deposit,Phoenix,Debit,8981.75,78997.87,INR,2023-04-08,2023,4,April,8,Saturday,Outflow,Shopping,-6909.04
ACC01665,Kathryn Reyes,Fixed Deposit,Phoenix,Debit,6698.25,78247.85,JPY,2022-01-23,2022,1,January,23,Sunday,Outflow,Shopping,-5152.5
ACC01666,Leslie Mccann,Savings,San Diego,Debit,8818.54,37490.07,USD,2023-12-01,2023,12,December,1,Friday,Outflow,Food,-8818.54
ACC01667,Jeffrey Walker,Fixed Deposit,Phoenix,Credit,3666.7,95155.11,EUR,2024-03-23,2024,3,March,23,Saturday,Inflow,Food,2820.54
ACC01668,Alejandro Hayes,Savings,Houston,Debit,3572.45,65718.44,GBP,2022-02-06,2022,2,February,6,Sunday,Outflow,Salary,-2748.04
ACC01669,Wayne Beck,Savings,Phoenix,Credit,6409.16,19467.5,EUR,2023-02-10,2023,2,February,10,Friday,Inflow,Food,6409.16
ACC01670,Michelle Curry,Recurring Deposit,Phoenix,Debit,7987.93,20715.02,GBP,2024-12-11,2024,12,December,11,Wednesday,Outflow,Shopping,-7987.93
ACC01671,Patricia Adams,Savings,Los Angeles,Debit,1470.73,21652.26,GBP,2024-11-03,2024,11,November,3,Sunday,Outflow,Shopping,-1131.33
ACC01672,Rachel Davidson,Recurring Deposit,Phoenix,Debit,12200.44,55454.48,INR,2023-06-14,2023,6,June,14,Wednesday,Outflow,Bills,-12200.44
ACC01673,Larry Edwards,Current,Phoenix,Debit,2284.4,70155.8,EUR,2024-02-22,2024,2,February,22,Thursday,Outflow,Food,-2284.4
ACC01674,Kelly Norman,Fixed Deposit,Phoenix,Debit,3987.75,75382.27,EUR,2024-03-15,2024,3,March,15,Friday,Outflow,Bills,-3987.75
ACC01675,Michael Peterson,Recurring Deposit,San Diego,Debit,6621.5,88492.14,JPY,2023-01-21,2023,1,January,21,Saturday,Outflow,Food,-5093.46
ACC01676,Kathy Smith,Recurring Deposit,Phoenix,Credit,7028.13,90738.55,EUR,2022-04-29,2022,4,April,29,Friday,Inflow,Food,7028.13
ACC01677,Ariel Stevens,Current,Phoenix,Credit,11382.62,3777.34,JPY,2022-02-01,2022,2,February,1,Tuesday,Inflow,Shopping,5691.31
ACC01678,Rebecca Payne,Current,Phoenix,Debit,3575.33,1250.24,EUR,2024-01-18,2024,1,January,18,Thursday,Outflow,Transfer,-3575.33
ACC01679,Kelly Salazar,Current,San Diego,Credit,5651.58,55198.15,INR,2024-01-23,2024,1,January,23,Tuesday,Inflow,Food,5651.58
ACC01680,Joseph Herrera,Fixed Deposit,Phoenix,Debit,3248.77,80282.29,JPY,2022-09-03,2022,9,September,3,Saturday,Outflow,Food,-2499.05
ACC01681,Sara Hernandez,Fixed Deposit,Phoenix,Credit,2747.97,32311.37,USD,2022-11-13,2022,11,November,13,Sunday,Inflow,Bills,2113.82
ACC01682,Isabella White,Current,Phoenix,Debit,3485.51,26252.69,INR,2024-02-12,2024,2,February,12,Monday,Outflow,Shopping,-3485.51
ACC01683,Theodore Keller,Current,Chicago,Debit,7704.22,94201.0,JPY,2024-05-02,2024,5,May,2,Thursday,Outflow,Bills,-7704.22
ACC01684,Jamie Campbell,Recurring Deposit,San Diego,Debit,5009.68,22081.76,EUR,2024-03-26,2024,3,March,26,Tuesday,Outflow,Transfer,-5009.68
ACC01685,Joshua Cruz,Recurring Deposit,Phoenix,Credit,3031.54,1567.62,GBP,2022-10-23,2022,10,October,23,Sunday,Inflow,Transfer,2331.95
ACC01686,Dylan Perkins,Current,Phoenix,Debit,3160.43,62049.62,USD,2022-03-09,2022,3,March,9,Wednesday,Outflow,Shopping,-3160.43
ACC01687,Amy Ayala,Current,Phoenix,Debit,6638.1,19059.17,JPY,2024-05-13,2024,5,May,13,Monday,Outflow,Shopping,-6638.1
ACC01688,William Walker,Savings,Philadelphia,Debit,4132.06,35243.54,GBP,2022-02-25,2022,2,February,25,Friday,Outflow,Transfer,-4132.06
ACC01689,Johnathan Stout,Fixed Deposit,Philadelphia,Debit,3763.32,87371.54,INR,2023-10-19,2023,10,October,19,Thursday,Outflow,Food,-3763.32
ACC01690,Kristine Heath,Fixed Deposit,Los Angeles,Debit,3827.43,91783.05,INR,2022-02-21,2022,2,February,21,Monday,Outflow,Shopping,-3827.43
ACC01691,Carrie Nichols,Recurring Deposit,Chicago,Credit,1191.43,16623.27,EUR,2023-09-29,2023,9,September,29,Friday,Inflow,Shopping,1191.43
ACC01692,Ashley Clay,Savings,Phoenix,Debit,547.65,28401.59,EUR,2024-07-26,2024,7,July,26,Friday,Outflow,Food,-547.65
ACC01693,Dana Ramos,Recurring Deposit,Los Angeles,Debit,9334.01,71375.3,JPY,2024-09-08,2024,9,September,8,Sunday,Outflow,Transfer,-7180.01
ACC01694,Andrea Stanley,Recurring Deposit,Phoenix,Credit,4506.23,35615.42,USD,2022-05-08,2022,5,May,8,Sunday,Inflow,Bills,3466.33
ACC01695,Donald Odom,Current,Phoenix,Debit,5077.05,89617.7,INR,2024-09-01,2024,9,September,1,Sunday,Outflow,Shopping,-3905.42
ACC01696,Kimberly Harris,Fixed Deposit,San Diego,Credit,2396.28,64702.89,GBP,2022-01-25,2022,1,January,25,Tuesday,Inflow,Salary,2396.28
ACC01697,Michelle Davis,Recurring Deposit,Phoenix,Credit,17840.38,56899.3,USD,2022-03-02,2022,3,March,2,Wednesday,Inflow,Shopping,8920.19
ACC01698,Amanda Gibson,Fixed Deposit,Phoenix,Credit,2224.12,23544.66,INR,2024-06-24,2024,6,June,24,Monday,Inflow,Transfer,2224.12
ACC01699,Cody Robinson,Fixed Deposit,Phoenix,Debit,2692.94,45782.31,USD,2023-01-23,2023,1,January,23,Monday,Outflow,Food,-2692.94
ACC01700,Michael Savage,Current,Phoenix,Debit,7079.92,46261.33,USD,2023-10-02,2023,10,October,2,Monday,Outflow,Food,-7079.92
ACC01701,Jon Riggs,Fixed Deposit,Chicago,Debit,2287.09,26831.65,GBP,2023-11-02,2023,11,November,2,Thursday,Outflow,Food,-2287.09
ACC01702,Justin Keith,Current,Los Angeles,Debit,5134.83,53784.5,USD,2024-03-10,2024,3,March,10,Sunday,Outflow,Shopping,-3949.87
ACC01703,Paul Fitzgerald,Current,Houston,Credit,970.91,24627.38,JPY,2023-10-26,2023,10,October,26,Thursday,Inflow,Food,970.91
